GROUP,GROUP_NUMBER,YEAR,SCENARIO,FIRM HEADROOM ( MVA ),NON-FIRM HEADROOM ( MVA ),CENTROID_X,CENTROID_Y,geopoint
BSP,200413,2033,1 - BEST VIEW,21.82,21.82,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2029,1 - BEST VIEW,32.42,32.42,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2025,1 - BEST VIEW,46.71,46.71,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2024,1 - BEST VIEW,52.46,52.46,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2028,2 - COUNTERFACTUAL,42.87,42.87,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2046,2 - COUNTERFACTUAL,8.0,8.0,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2036,2 - COUNTERFACTUAL,28.78,28.78,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2027,2 - COUNTERFACTUAL,46.48,46.48,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2039,2 - COUNTERFACTUAL,21.72,21.72,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2026,2 - COUNTERFACTUAL,49.9,49.9,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2036,3 - ELECTRIC ENGAGEMENT,8.71,8.71,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2031,3 - ELECTRIC ENGAGEMENT,26.23,26.23,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2032,4 - HOLISTIC TRANSITION,20.26,20.26,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2039,4 - HOLISTIC TRANSITION,-14.81,-14.81,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2051,5 - HYDROGEN EVOLUTION,-3.16,-3.16,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2039,5 - HYDROGEN EVOLUTION,9.4,9.4,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2042,5 - HYDROGEN EVOLUTION,3.58,3.58,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2029,5 - HYDROGEN EVOLUTION,37.4,37.4,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2032,5 - HYDROGEN EVOLUTION,30.55,30.55,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2026,6 - ACCELERATED DECARBONISATION,42.84,42.84,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2033,6 - ACCELERATED DECARBONISATION,9.17,9.17,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2031,6 - ACCELERATED DECARBONISATION,20.73,20.73,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,200413,2025,6 - ACCELERATED DECARBONISATION,45.92,45.92,364310.552111725,410241.241314776,"53.587531072795336, -2.5406085479592493"
BSP,100007,2028,1 - BEST VIEW,60.89,117.89,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2030,2 - COUNTERFACTUAL,75.86,132.86,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2024,2 - COUNTERFACTUAL,109.19,166.19,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2051,2 - COUNTERFACTUAL,21.11,78.11,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2031,2 - COUNTERFACTUAL,72.54,129.54,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2029,2 - COUNTERFACTUAL,80.65,137.65,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2051,3 - ELECTRIC ENGAGEMENT,-41.53,15.47,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2028,3 - ELECTRIC ENGAGEMENT,53.77,110.77,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2024,3 - ELECTRIC ENGAGEMENT,109.19,166.19,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2026,3 - ELECTRIC ENGAGEMENT,67.87,124.87,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2033,3 - ELECTRIC ENGAGEMENT,26.43,83.43,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2027,3 - ELECTRIC ENGAGEMENT,61.08,118.08,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2046,3 - ELECTRIC ENGAGEMENT,-33.81,23.19,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2026,4 - HOLISTIC TRANSITION,77.81,134.81,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2039,4 - HOLISTIC TRANSITION,-3.65,53.35,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2024,5 - HYDROGEN EVOLUTION,109.19,166.19,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2042,5 - HYDROGEN EVOLUTION,20.36,77.36,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2036,5 - HYDROGEN EVOLUTION,40.23,97.23,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2030,5 - HYDROGEN EVOLUTION,63.45,120.45,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2039,5 - HYDROGEN EVOLUTION,28.83,85.83,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2046,5 - HYDROGEN EVOLUTION,10.74,67.74,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2031,5 - HYDROGEN EVOLUTION,59.12,116.12,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2039,6 - ACCELERATED DECARBONISATION,-19.56,37.44,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2036,6 - ACCELERATED DECARBONISATION,-2.07,54.93,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2030,6 - ACCELERATED DECARBONISATION,35.43,92.43,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2031,6 - ACCELERATED DECARBONISATION,28.93,85.93,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2026,6 - ACCELERATED DECARBONISATION,64.41,121.41,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100007,2024,6 - ACCELERATED DECARBONISATION,109.19,166.19,386323.870819878,398870.96831268,"53.48637283733605, -2.2075716684541487"
BSP,100506,2031,1 - BEST VIEW,14.84,14.84,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2051,1 - BEST VIEW,-34.68,-34.68,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2030,1 - BEST VIEW,16.53,16.53,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2026,1 - BEST VIEW,10.91,22.91,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2046,1 - BEST VIEW,-28.42,-28.42,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2051,2 - COUNTERFACTUAL,-6.7,-6.7,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2024,2 - COUNTERFACTUAL,15.01,27.01,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2025,2 - COUNTERFACTUAL,13.85,25.85,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2032,2 - COUNTERFACTUAL,17.1,17.1,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2036,3 - ELECTRIC ENGAGEMENT,-2.3,-2.3,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2033,3 - ELECTRIC ENGAGEMENT,7.46,7.46,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2039,3 - ELECTRIC ENGAGEMENT,-14.84,-14.84,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2031,3 - ELECTRIC ENGAGEMENT,12.02,12.02,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2051,3 - ELECTRIC ENGAGEMENT,-33.1,-33.1,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2028,3 - ELECTRIC ENGAGEMENT,6.78,18.78,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2027,3 - ELECTRIC ENGAGEMENT,8.64,20.64,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2024,4 - HOLISTIC TRANSITION,15.01,27.01,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2027,4 - HOLISTIC TRANSITION,10.87,22.87,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2028,4 - HOLISTIC TRANSITION,9.07,21.07,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2030,4 - HOLISTIC TRANSITION,15.82,15.82,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2051,4 - HOLISTIC TRANSITION,-27.7,-27.7,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2036,4 - HOLISTIC TRANSITION,-11.74,-11.74,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2031,5 - HYDROGEN EVOLUTION,18.08,18.08,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2029,5 - HYDROGEN EVOLUTION,20.77,20.77,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2036,5 - HYDROGEN EVOLUTION,8.3,8.3,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2042,5 - HYDROGEN EVOLUTION,-1.84,-1.84,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2039,5 - HYDROGEN EVOLUTION,2.4,2.4,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2032,6 - ACCELERATED DECARBONISATION,2.4,2.4,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2030,6 - ACCELERATED DECARBONISATION,13.12,13.12,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2024,6 - ACCELERATED DECARBONISATION,15.01,27.01,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2051,6 - ACCELERATED DECARBONISATION,-35.48,-35.48,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2046,6 - ACCELERATED DECARBONISATION,-38.14,-38.14,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2039,6 - ACCELERATED DECARBONISATION,-27.53,-27.53,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2027,6 - ACCELERATED DECARBONISATION,9.04,21.04,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2028,6 - ACCELERATED DECARBONISATION,6.88,18.88,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,100506,2033,6 - ACCELERATED DECARBONISATION,-2.57,-2.57,380859.687754143,402428.732041532,"53.51817948484321, -2.2901359779653037"
BSP,200421,2046,1 - BEST VIEW,-18.03,-7.03,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2030,1 - BEST VIEW,33.91,44.91,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2051,1 - BEST VIEW,-29.21,-18.21,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2036,1 - BEST VIEW,20.41,31.41,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2031,1 - BEST VIEW,32.54,43.54,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2025,1 - BEST VIEW,12.94,51.94,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2032,1 - BEST VIEW,30.93,41.93,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2029,1 - BEST VIEW,35.36,46.36,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2039,1 - BEST VIEW,6.77,17.77,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2046,2 - COUNTERFACTUAL,17.24,28.24,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2030,2 - COUNTERFACTUAL,39.5,50.5,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2027,2 - COUNTERFACTUAL,14.77,53.77,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2025,2 - COUNTERFACTUAL,16.45,55.45,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2036,2 - COUNTERFACTUAL,30.71,41.71,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2046,3 - ELECTRIC ENGAGEMENT,-32.36,-21.36,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2032,3 - ELECTRIC ENGAGEMENT,12.55,23.55,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2042,3 - ELECTRIC ENGAGEMENT,-20.73,-9.73,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2024,4 - HOLISTIC TRANSITION,18.22,57.22,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2031,4 - HOLISTIC TRANSITION,12.82,23.82,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2032,4 - HOLISTIC TRANSITION,7.66,18.66,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2036,4 - HOLISTIC TRANSITION,-10.77,0.23,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2033,4 - HOLISTIC TRANSITION,2.57,13.57,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2028,5 - HYDROGEN EVOLUTION,13.33,52.33,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2027,5 - HYDROGEN EVOLUTION,14.09,53.09,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2024,5 - HYDROGEN EVOLUTION,18.22,57.22,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2025,5 - HYDROGEN EVOLUTION,15.62,54.62,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2039,5 - HYDROGEN EVOLUTION,21.64,32.64,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2024,6 - ACCELERATED DECARBONISATION,18.22,57.22,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2027,6 - ACCELERATED DECARBONISATION,-8.36,30.64,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,200421,2039,6 - ACCELERATED DECARBONISATION,-31.05,-20.05,358345.495082718,406501.670270927,"53.553479495442616, -2.630212874585144"
BSP,400001,2033,1 - BEST VIEW,27.94,27.94,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2025,1 - BEST VIEW,41.19,41.19,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2028,1 - BEST VIEW,36.33,36.33,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2039,1 - BEST VIEW,9.89,9.89,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2042,1 - BEST VIEW,0.25,0.25,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2051,2 - COUNTERFACTUAL,21.46,21.46,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2042,2 - COUNTERFACTUAL,26.98,26.98,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2026,2 - COUNTERFACTUAL,43.59,43.59,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2028,2 - COUNTERFACTUAL,42.13,42.13,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2024,3 - ELECTRIC ENGAGEMENT,46.5,46.5,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2028,3 - ELECTRIC ENGAGEMENT,35.08,35.08,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2032,4 - HOLISTIC TRANSITION,25.52,25.52,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2031,4 - HOLISTIC TRANSITION,30.01,30.01,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2039,4 - HOLISTIC TRANSITION,-1.41,-1.41,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2046,4 - HOLISTIC TRANSITION,-14.9,-14.9,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2051,4 - HOLISTIC TRANSITION,-11.11,-11.11,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2051,5 - HYDROGEN EVOLUTION,14.83,14.83,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2028,5 - HYDROGEN EVOLUTION,39.37,39.37,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2042,5 - HYDROGEN EVOLUTION,18.65,18.65,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2030,5 - HYDROGEN EVOLUTION,36.78,36.78,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2039,6 - ACCELERATED DECARBONISATION,-7.31,-7.31,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2033,6 - ACCELERATED DECARBONISATION,16.48,16.48,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2051,6 - ACCELERATED DECARBONISATION,-19.83,-19.83,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2031,6 - ACCELERATED DECARBONISATION,25.72,25.72,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400001,2030,6 - ACCELERATED DECARBONISATION,30.27,30.27,368568.93294971,431251.277140141,"53.77663891914233, -2.4784192066676707"
BSP,400102,2028,1 - BEST VIEW,32.95,32.95,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2031,1 - BEST VIEW,30.0,30.0,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2042,1 - BEST VIEW,-16.86,-16.86,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2042,2 - COUNTERFACTUAL,12.7,12.7,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2030,2 - COUNTERFACTUAL,33.06,33.06,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2031,2 - COUNTERFACTUAL,31.15,31.15,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2046,2 - COUNTERFACTUAL,7.73,7.73,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2029,3 - ELECTRIC ENGAGEMENT,32.1,32.1,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2039,3 - ELECTRIC ENGAGEMENT,0.96,0.96,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2026,3 - ELECTRIC ENGAGEMENT,34.07,34.07,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2031,3 - ELECTRIC ENGAGEMENT,31.04,31.04,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2042,3 - ELECTRIC ENGAGEMENT,-11.28,-11.28,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2030,3 - ELECTRIC ENGAGEMENT,31.5,31.5,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2051,3 - ELECTRIC ENGAGEMENT,-36.17,-36.17,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
BSP,400102,2027,4 - HOLISTIC TRANSITION,37.0,37.0,334625.906547791,440048.671144375,"53.8525352684869, -2.9952835376115097"
