Substation/Group,Voltage,Scenario,Year,Financial Year,Headroom (MW),Headroom Type,GSP,Primary_Substation
JOHNSTONE (PRIMARY),11.0,HT,2024,2024/25,11.22111806216638,Demand,JOHNSTONE,JOHNSTONE (PRIMARY)
JOHNSTONE (PRIMARY),11.0,HT,2027,2027/28,10.91597085216976,Demand,JOHNSTONE,JOHNSTONE (PRIMARY)
JOHNSTONE (PRIMARY),11.0,HT,2028,2028/29,10.4144481518942,Demand,JOHNSTONE,JOHNSTONE (PRIMARY)
JOHNSTONE (PRIMARY),11.0,HT,2031,2031/32,7.867175236517928,Demand,JOHNSTONE,JOHNSTONE (PRIMARY)
JOHNSTONE (PRIMARY),11.0,HT,2035,2035/36,3.929861944337979,Demand,JOHNSTONE,JOHNSTONE (PRIMARY)
JOHNSTONE (PRIMARY),11.0,HT,2040,2040/41,0.0,Demand,JOHNSTONE,JOHNSTONE (PRIMARY)
JOHNSTONE (PRIMARY),11.0,HT,2041,2041/42,0.0,Demand,JOHNSTONE,JOHNSTONE (PRIMARY)
JOHNSTONE (PRIMARY),11.0,HT,2042,2042/43,0.0,Demand,JOHNSTONE,JOHNSTONE (PRIMARY)
KELLIEBANK,11.0,EE,2039,2039/40,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,EE,2041,2041/42,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,EE,2043,2043/44,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,EE,2046,2046/47,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,EE,2048,2048/49,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HE,2046,2046/47,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HE,2049,2049/50,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2024,2024/25,11.51707636259378,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2025,2025/26,3.469009106364748,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2027,2027/28,3.019085962134813,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2029,2029/30,1.636045677668839,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2031,2031/32,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2032,2032/33,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2033,2033/34,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2035,2035/36,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2040,2040/41,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2043,2043/44,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2045,2045/46,0.0,Demand,DEVONSIDE,KELLIEBANK
KELLIEBANK,11.0,HT,2047,2047/48,0.0,Demand,DEVONSIDE,KELLIEBANK
KELTY,11.0,EE,2035,2035/36,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,EE,2037,2037/38,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,EE,2039,2039/40,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,EE,2047,2047/48,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,EE,2049,2049/50,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HE,2037,2037/38,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HE,2039,2039/40,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HE,2047,2047/48,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2024,2024/25,1.381893335893912,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2027,2027/28,1.333259855882542,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2035,2035/36,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2037,2037/38,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2038,2038/39,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2039,2039/40,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2040,2040/41,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2046,2046/47,0.0,Demand,WESTFIELD,KELTY
KELTY,11.0,HT,2048,2048/49,0.0,Demand,WESTFIELD,KELTY
KELVIN,11.0,EE,2047,2047/48,0.0,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HE,2035,2035/36,9.845669662876293,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HE,2037,2037/38,8.2840215654875,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HE,2042,2042/43,4.821932914502653,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HE,2043,2043/44,4.259345222889841,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HE,2045,2045/46,3.383472461488527,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HE,2048,2048/49,2.361254962391047,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HE,2049,2049/50,2.030336272463057,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HT,2028,2028/29,14.06094866944369,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HT,2031,2031/32,12.18907777729617,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HT,2034,2034/35,9.528453252753316,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HT,2035,2035/36,8.804949449864388,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HT,2041,2041/42,3.272943135205882,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HT,2042,2042/43,2.633478936681662,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HT,2043,2043/44,1.956885128320646,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVIN,11.0,HT,2044,2044/45,1.429530442590426,Demand,EAST KILBRIDE SOUTH,KELVIN
KELVINSIDE,11.0,EE,2036,2036/37,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,EE,2040,2040/41,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,EE,2046,2046/47,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HE,2035,2035/36,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HE,2036,2036/37,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HE,2038,2038/39,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HE,2039,2039/40,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HE,2041,2041/42,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HE,2042,2042/43,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HE,2047,2047/48,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2025,2025/26,0.9350648582893442,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2026,2026/27,0.304554369977712,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2029,2029/30,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2030,2030/31,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2032,2032/33,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2033,2033/34,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2037,2037/38,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2038,2038/39,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2045,2045/46,0.0,Demand,PARTICK,KELVINSIDE
KELVINSIDE,11.0,HT,2049,2049/50,0.0,Demand,PARTICK,KELVINSIDE
KENDOON HYDRO,11.0,EE,2035,2035/36,26.10095840058105,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,EE,2036,2036/37,26.05559112526228,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,EE,2038,2038/39,25.99332304128401,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,EE,2039,2039/40,25.9478776488573,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,EE,2040,2040/41,25.91881327149218,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,EE,2042,2042/43,25.84355594904621,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,EE,2045,2045/46,25.79506643224676,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,EE,2048,2048/49,25.76932088100323,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HE,2036,2036/37,26.10769109181556,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HE,2038,2038/39,26.06015444481306,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HE,2040,2040/41,26.00534922508815,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HE,2044,2044/45,25.94345412899041,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HE,2049,2049/50,25.9062889457519,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2027,2027/28,26.32729253361652,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2029,2029/30,26.28783678591462,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2031,2031/32,26.24531573515671,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2032,2032/33,26.21293772295204,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2034,2034/35,26.15280657266347,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2036,2036/37,26.08463423940411,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2038,2038/39,26.03231378196147,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2042,2042/43,25.91596661026758,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2043,2043/44,25.87363858820236,Demand,KENDOON HYDRO,KENDOON HYDRO
KENDOON HYDRO,11.0,HT,2047,2047/48,25.83557785053295,Demand,KENDOON HYDRO,KENDOON HYDRO
KENNISHEAD AVENUE,11.0,EE,2035,2035/36,10.84648265518311,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,EE,2037,2037/38,9.334674310917809,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,EE,2044,2044/45,4.836118243698234,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,EE,2047,2047/48,3.687291285756896,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,EE,2049,2049/50,3.046428517452764,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HE,2040,2040/41,9.35100926111976,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HE,2042,2042/43,8.624376945356998,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HE,2044,2044/45,7.9264149763126,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HE,2045,2045/46,7.630978104053288,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HE,2048,2048/49,6.9088404739474,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HE,2049,2049/50,6.662317829919949,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2025,2025/26,14.64420638382553,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2028,2028/29,14.3807455658405,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2029,2029/30,14.15982245232334,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2030,2030/31,13.72351485535866,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2036,2036/37,10.7531523259202,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2038,2038/39,9.307171334642067,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2039,2039/40,8.605104406121153,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2047,2047/48,4.868498369660184,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2048,2048/49,4.695793416404204,Demand,CROOKSTON A,KENNISHEAD AVENUE
KENNISHEAD AVENUE,11.0,HT,2049,2049/50,4.511790004051644,Demand,CROOKSTON A,KENNISHEAD AVENUE
KILBIRNIE,11.0,EE,2037,2037/38,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,EE,2039,2039/40,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,EE,2044,2044/45,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,EE,2046,2046/47,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HE,2035,2035/36,2.243331729526851,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HE,2048,2048/49,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HE,2049,2049/50,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HT,2027,2027/28,11.33416735006389,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HT,2028,2028/29,10.509839460863,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HT,2029,2029/30,9.770005579902481,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HT,2031,2031/32,7.132385954237392,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HT,2041,2041/42,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HT,2043,2043/44,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBIRNIE,11.0,HT,2046,2046/47,0.0,Demand,SALTCOATS B,KILBIRNIE
KILBOWIE,11.0,EE,2038,2038/39,5.043246427419753,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,EE,2039,2039/40,4.177782019573417,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,EE,2041,2041/42,2.594182887460295,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,EE,2042,2042/43,1.892195329860471,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,EE,2045,2045/46,0.320945629095025,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,EE,2046,2046/47,0.0,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,EE,2049,2049/50,0.0,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HE,2039,2039/40,6.003216984146311,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HE,2042,2042/43,4.52462026499693,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HE,2049,2049/50,2.319052667395983,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HT,2027,2027/28,12.43769577306048,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HT,2028,2028/29,12.2171668882125,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HT,2033,2033/34,9.38970303469337,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HT,2036,2036/37,7.406321193464221,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HT,2040,2040/41,3.995954608222188,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HT,2042,2042/43,2.645816565259235,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HT,2044,2044/45,1.613747123024083,Demand,KILBOWIE 11,KILBOWIE
KILBOWIE,11.0,HT,2047,2047/48,0.8077647853180956,Demand,KILBOWIE 11,KILBOWIE
KILDRUM,11.0,EE,2038,2038/39,5.908943942145786,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,EE,2042,2042/43,3.095142934524546,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,EE,2043,2043/44,2.505381840013229,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,EE,2044,2044/45,2.010465100651111,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,EE,2047,2047/48,0.7385185901959872,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,EE,2049,2049/50,0.0,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HE,2041,2041/42,6.691944217449045,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HE,2044,2044/45,5.488517313731732,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HE,2045,2045/46,5.144587210069787,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HE,2048,2048/49,4.302520443826108,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HE,2049,2049/50,4.028039791591851,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2029,2029/30,12.12530185536862,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2034,2034/35,9.625676698789478,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2035,2035/36,9.161648979806117,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2036,2036/37,8.587554618847257,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2037,2037/38,7.819708850208942,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2038,2038/39,7.18788964637778,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2041,2041/42,5.338459022882725,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2046,2046/47,3.153324688154882,Demand,CUMBERNAULD,KILDRUM
KILDRUM,11.0,HT,2049,2049/50,2.43887249070146,Demand,CUMBERNAULD,KILDRUM
KILLOCH COLLIERY,11.0,EE,2038,2038/39,2.384515605378489,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,EE,2045,2045/46,0.0,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,EE,2046,2046/47,0.0,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,EE,2049,2049/50,0.0,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HE,2042,2042/43,1.794500695422496,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HE,2047,2047/48,0.7359386491255258,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HE,2048,2048/49,0.6038778288399271,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HE,2049,2049/50,0.4762554473204119,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HT,2027,2027/28,8.238563811326811,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HT,2028,2028/29,8.004109488379562,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HT,2029,2029/30,7.684774995702549,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HT,2034,2034/35,4.821320705304579,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HT,2044,2044/45,0.7312058813823832,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HT,2045,2045/46,0.5170045702893624,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HT,2046,2046/47,0.349010339852132,Demand,COYLTON,KILLOCH COLLIERY
KILLOCH COLLIERY,11.0,HT,2047,2047/48,0.2080074011179036,Demand,COYLTON,KILLOCH COLLIERY
KILMACOLM,11.0,EE,2038,2038/39,1.147927219090185,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,EE,2044,2044/45,0.0,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,EE,2045,2045/46,0.0,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,EE,2047,2047/48,0.0,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HE,2036,2036/37,2.312943979610766,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HE,2042,2042/43,0.858759142304029,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HE,2044,2044/45,0.5515249126196178,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2024,2024/25,5.548997051557778,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2025,2025/26,5.570620037558844,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2028,2028/29,5.147381951097707,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2029,2029/30,4.80192646805934,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2032,2032/33,3.44392703038231,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2037,2037/38,1.820373698900619,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2038,2038/39,1.460399563756726,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2041,2041/42,0.5724549787139956,Demand,JOHNSTONE,KILMACOLM
KILMACOLM,11.0,HT,2043,2043/44,0.1635585267389175,Demand,JOHNSTONE,KILMACOLM
KILMARDINNY,11.0,EE,2035,2035/36,0.8745235994917913,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,EE,2037,2037/38,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,EE,2038,2038/39,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,EE,2047,2047/48,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,EE,2049,2049/50,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HE,2037,2037/38,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HE,2038,2038/39,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HE,2041,2041/42,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HE,2049,2049/50,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2024,2024/25,9.184952696101439,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2030,2030/31,6.566113476796483,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2031,2031/32,5.630693597797343,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2032,2032/33,4.672482030073045,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2033,2033/34,3.482303249070895,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2035,2035/36,1.459833917151119,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2038,2038/39,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2039,2039/40,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2043,2043/44,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARDINNY,11.0,HT,2048,2048/49,0.0,Demand,KILLERMONT,KILMARDINNY
KILMARNOCK MAIN,11.0,EE,2036,2036/37,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,EE,2038,2038/39,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,EE,2040,2040/41,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,EE,2045,2045/46,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,EE,2046,2046/47,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,EE,2047,2047/48,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,EE,2048,2048/49,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,EE,2049,2049/50,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HE,2035,2035/36,0.9298026594020676,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HE,2043,2043/44,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HE,2045,2045/46,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HE,2046,2046/47,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HE,2047,2047/48,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HT,2029,2029/30,9.290611540618956,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HT,2035,2035/36,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HT,2047,2047/48,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HT,2048,2048/49,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILMARNOCK MAIN,11.0,HT,2049,2049/50,0.0,Demand,KILMARNOCK SOUTH,KILMARNOCK MAIN
KILSYTH,11.0,EE,2035,2035/36,2.68555681659095,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,EE,2037,2037/38,0.0,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,EE,2041,2041/42,0.0,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,EE,2042,2042/43,0.0,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,HE,2037,2037/38,2.298493055952115,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,HE,2039,2039/40,0.4350895275066229,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,HE,2048,2048/49,0.0,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,HT,2027,2027/28,10.35669925829764,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,HT,2030,2030/31,8.330649249223274,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,HT,2036,2036/37,2.429130345383911,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,HT,2041,2041/42,0.0,Demand,BONNYBRIDGE,KILSYTH
KILSYTH,11.0,HT,2045,2045/46,0.0,Demand,BONNYBRIDGE,KILSYTH
